,acousticness,album_id,album_name,analysis_url,artist_ids,artist_names,danceability,disc_number,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,popularity,preview_url,song_id,song_name,speechiness,tempo,time_signature,track_href,track_number,valence
8282,0.511,2LQgk9Hxlj0f9lmMvTiEDu,#ATK4Life (1995-1998) [Non mixé],https://api.spotify.com/v1/audio-analysis/6lPevGVHGWnmJNp38vQpgt,4nOixYyTN15ZSzPSna2Oah,ATK,0.797,1,262531,0.186,2.15e-06,10,0.111,-14.633,0,5,https://p.scdn.co/mp3-preview/798a63f653ca0ac69ec7609b9b8a18987482f4a8?cid=6d24f4609a484836999313e6e4f33db8,6lPevGVHGWnmJNp38vQpgt,Impalpable,0.743,90.82,4,https://api.spotify.com/v1/tracks/6lPevGVHGWnmJNp38vQpgt,12,0.396
8283,1.97e-05,2tkBEXatnqG7LUUiydqd1u,Tony Eaton Anthology 1995-2007,https://api.spotify.com/v1/audio-analysis/6pjtJwJtfre2ge3XIpJLfX,28dQ7VfInPllHoSLsqpbCz,Tony Eaton,0.563,1,163160,0.925,0.531,7,0.352,-0.282,1,0,https://p.scdn.co/mp3-preview/05b8720e1f3ec4af7e26fd2f30610e7765dd4963?cid=6d24f4609a484836999313e6e4f33db8,6pjtJwJtfre2ge3XIpJLfX,Fade Away,0.0307,128.041,4,https://api.spotify.com/v1/tracks/6pjtJwJtfre2ge3XIpJLfX,58,0.57
8284,0.00345,0I3cxJlE9cVMyMOL5gMDwY,Uvertira: Best of 1995 - 2005,https://api.spotify.com/v1/audio-analysis/6vCWJnJcIHochtBVIaique,1JbDmDlop4Pm4IyJhc22jt,Petar Grašo,0.666,1,259267,0.747,0.0,11,0.19,-6.573,1,7,https://p.scdn.co/mp3-preview/e15a1429fc3cf021f54fb768cf006e84aa2b6b75?cid=6d24f4609a484836999313e6e4f33db8,6vCWJnJcIHochtBVIaique,Nevista,0.0335,116.053,4,https://api.spotify.com/v1/tracks/6vCWJnJcIHochtBVIaique,6,0.791
8285,0.0339,5JIggiImUKuduWSOZnJoJm,Clonography 1985-1995 Vol.1,https://api.spotify.com/v1/audio-analysis/79M003nv8cv7rCXA4Dalby,6WgWnM6gahYFp51IaG5UHV,Deviant,0.724,1,99627,0.481,0.0922,11,0.18,-18.739,1,0,https://p.scdn.co/mp3-preview/5690a8207c314683be88c90339cb295296598424?cid=6d24f4609a484836999313e6e4f33db8,79M003nv8cv7rCXA4Dalby,Break Glass,0.0563,121.126,4,https://api.spotify.com/v1/tracks/79M003nv8cv7rCXA4Dalby,7,0.759
8286,0.995,7l7HwOvNYi4XyIBON6RRRw,Will Ogdon: Compositions 1995-1999,https://api.spotify.com/v1/audio-analysis/7H57fdeyTmAmjKHJs2ttaE,3F0ZKNLkdPu7OnVlaIF7wD,John Fonville,0.201,1,184547,0.0219,0.84,2,0.0792,-22.416,1,0,https://p.scdn.co/mp3-preview/0c3f7e6440f94934bf9ba59ddc51804a9d8b8e46?cid=6d24f4609a484836999313e6e4f33db8,7H57fdeyTmAmjKHJs2ttaE,Serenade No. 2 - Capriccio 3,0.0428,76.283,5,https://api.spotify.com/v1/tracks/7H57fdeyTmAmjKHJs2ttaE,20,0.0663
8287,0.641,1TrpwciIq2FiLlvBjzxZiq,Månens Datter (1995 Sætre Danseteater),https://api.spotify.com/v1/audio-analysis/7d54FwvctEoW43sy93gWQg,1lVslLMd0WHISXbpOUHXmN,Britt Alice Molven,0.513,1,182323,0.347,4.68e-05,5,0.288,-11.327,1,0,https://p.scdn.co/mp3-preview/8da11cf2e743898296c62414bdffa01004e51175?cid=6d24f4609a484836999313e6e4f33db8,7d54FwvctEoW43sy93gWQg,Se Meg,0.028,129.666,4,https://api.spotify.com/v1/tracks/7d54FwvctEoW43sy93gWQg,1,0.237
8288,0.0353,3qHOhf8BSM4mpD9ea5QsS8,Early years songs 1994-1995,https://api.spotify.com/v1/audio-analysis/7jH2nYayGFvj89z8O7McaR,6IZjxQoh9phsbJIg3hFet2,Sorb-i-tol,0.313,1,789415,0.854,0.47,7,0.185,-7.179,1,0,https://p.scdn.co/mp3-preview/ec842c89a0a464fe0ad32893226e4cfcbb93ee00?cid=6d24f4609a484836999313e6e4f33db8,7jH2nYayGFvj89z8O7McaR,Obesa 1,0.201,96.259,5,https://api.spotify.com/v1/tracks/7jH2nYayGFvj89z8O7McaR,2,0.413
8289,0.0705,2tkBEXatnqG7LUUiydqd1u,Tony Eaton Anthology 1995-2007,https://api.spotify.com/v1/audio-analysis/7oUtwm9wqvlMLh8sGVJuj7,28dQ7VfInPllHoSLsqpbCz,Tony Eaton,0.439,1,268200,0.876,0.522,0,0.2,-0.751,1,0,https://p.scdn.co/mp3-preview/635f8cc75ed589a6933aa251658cdafa6a1826f1?cid=6d24f4609a484836999313e6e4f33db8,7oUtwm9wqvlMLh8sGVJuj7,Angeline,0.03,159.69,4,https://api.spotify.com/v1/tracks/7oUtwm9wqvlMLh8sGVJuj7,53,0.459
8290,0.949,4L7symQhH1jQ4oT5m9GciG,"Crispell: Woodstock Concert, 1995 (The)",https://api.spotify.com/v1/audio-analysis/7r4f42YXkYgmJ8j0zx0Lle,0w4mLSXg39n1UuyK7eNLTD,Marilyn Crispell,0.456,1,98040,0.666,0.799,11,0.893,-17.593,0,0,https://p.scdn.co/mp3-preview/6af6390f98107b1824103d44bf13ee7fee2f8ccf?cid=6d24f4609a484836999313e6e4f33db8,7r4f42YXkYgmJ8j0zx0Lle,Empty Sirens,0.453,100.461,4,https://api.spotify.com/v1/tracks/7r4f42YXkYgmJ8j0zx0Lle,6,0.609
8291,0.299,4o751QyOwx7PXp5lHy4tVB,1995 (Year Of The Independent),https://api.spotify.com/v1/audio-analysis/7r8C1T0hBQVJvUN1gdqPYB,"6HFtM4jYVBZt3dAWXqjvON,5tNV01qV2pVfMm5rQjzBuJ","Diezzle Don,Tha Govener",0.545,1,34253,0.162,3.59e-05,6,0.182,-16.4,0,0,https://p.scdn.co/mp3-preview/d0f843ec34ee55f46e9e270770c4fb14acb37621?cid=6d24f4609a484836999313e6e4f33db8,7r8C1T0hBQVJvUN1gdqPYB,Izzum Man II,0.143,95.924,3,https://api.spotify.com/v1/tracks/7r8C1T0hBQVJvUN1gdqPYB,11,0.31
8292,0.114,34kjEROzHthCmXjecZAM9m,Das Bunte Album (1995-2005),https://api.spotify.com/v1/audio-analysis/7uI9Hvj0LbMIfaA9rsKDkF,51I73db5YR0kN9omCBaTh9,Schwarze Grütze,0.594,1,115813,0.746,1.32e-06,0,0.122,-8.456,1,0,https://p.scdn.co/mp3-preview/5e678b0ffe192a6ea239bcbe017a76dfece38e83?cid=6d24f4609a484836999313e6e4f33db8,7uI9Hvj0LbMIfaA9rsKDkF,Kampfhund - 1,0.194,131.656,4,https://api.spotify.com/v1/tracks/7uI9Hvj0LbMIfaA9rsKDkF,24,0.893
8293,0.00542,2tkBEXatnqG7LUUiydqd1u,Tony Eaton Anthology 1995-2007,https://api.spotify.com/v1/audio-analysis/7yiUPPEXVjKc9ZfY3LMrSS,28dQ7VfInPllHoSLsqpbCz,Tony Eaton,0.566,1,210947,0.874,0.0329,2,0.117,-0.866,1,0,https://p.scdn.co/mp3-preview/182167f7c6b47860c111f74fb7a243b2333a1a2f?cid=6d24f4609a484836999313e6e4f33db8,7yiUPPEXVjKc9ZfY3LMrSS,My Mistake,0.027,132.787,4,https://api.spotify.com/v1/tracks/7yiUPPEXVjKc9ZfY3LMrSS,34,0.821
8294,0.152,1TrpwciIq2FiLlvBjzxZiq,Månens Datter (1995 Sætre Danseteater),https://api.spotify.com/v1/audio-analysis/7zxwwlpQqWbNTVEk9DMwXY,1lVslLMd0WHISXbpOUHXmN,Britt Alice Molven,0.817,1,197813,0.652,0.000224,7,0.038,-10.237,0,0,https://p.scdn.co/mp3-preview/e5f5f60df1c585a2bfd9c61ed35426f02bf57c22?cid=6d24f4609a484836999313e6e4f33db8,7zxwwlpQqWbNTVEk9DMwXY,Finne Tilbake,0.0417,102.804,4,https://api.spotify.com/v1/tracks/7zxwwlpQqWbNTVEk9DMwXY,7,0.963
8295,0.854,0xaXVb2KIqNYKgxwytmPUj,Ivan Nasini: Soundtracks 1995-2010,https://api.spotify.com/v1/audio-analysis/05JMQx1ikA5fHZMWsEtInc,57R2buPDIJPYoqcpGFGJpl,Ivan Nasini,0.282,1,258020,0.199,0.904,7,0.125,-10.904,0,0,https://p.scdn.co/mp3-preview/5f2a4a709f3493e93052360ca402d73676d11a9a?cid=6d24f4609a484836999313e6e4f33db8,05JMQx1ikA5fHZMWsEtInc,Mary,0.0426,98.504,4,https://api.spotify.com/v1/tracks/05JMQx1ikA5fHZMWsEtInc,12,0.0358
8296,0.239,34kjEROzHthCmXjecZAM9m,Das Bunte Album (1995-2005),https://api.spotify.com/v1/audio-analysis/07TXj69CK1tZs5oa9Ckc7t,51I73db5YR0kN9omCBaTh9,Schwarze Grütze,0.598,1,220920,0.524,0.0,0,0.815,-8.996,0,1,https://p.scdn.co/mp3-preview/7b51753d7c32e7be3e33998c5c4c2b5a45c49849?cid=6d24f4609a484836999313e6e4f33db8,07TXj69CK1tZs5oa9Ckc7t,Rüdiger,0.199,116.479,3,https://api.spotify.com/v1/tracks/07TXj69CK1tZs5oa9Ckc7t,12,0.4
8297,0.00116,47HTcJmyJ06EZvGdmNabTS,War irgendwie anders (1985-1995),https://api.spotify.com/v1/audio-analysis/0807T1LmxYRBus5MJBznjH,66f6zKTGJLFMbwItSlWQ8l,Westzone,0.572,1,218973,0.875,3.15e-05,2,0.0402,-4.693,1,0,https://p.scdn.co/mp3-preview/efb4b38cf3a4635678e9c2a29cfa9383b61e7f2a?cid=6d24f4609a484836999313e6e4f33db8,0807T1LmxYRBus5MJBznjH,Wo stehst du,0.0304,135.08,4,https://api.spotify.com/v1/tracks/0807T1LmxYRBus5MJBznjH,2,0.845
8298,0.0615,0ep3pI1LDtzN1KlTf6LeZ0,Version 1 Demos: 1995 - 1997,https://api.spotify.com/v1/audio-analysis/0AWZlWjKAeY9veVtNZGKwn,0ub3XwNXS7rHBvJlY7FHA7,Tightwad,0.472,1,105744,0.634,0.676,9,0.0942,-12.335,1,0,https://p.scdn.co/mp3-preview/a1bc4e1b4e32f8171159ddbc87fd018755e8b18e?cid=6d24f4609a484836999313e6e4f33db8,0AWZlWjKAeY9veVtNZGKwn,Song,0.047,138.241,4,https://api.spotify.com/v1/tracks/0AWZlWjKAeY9veVtNZGKwn,10,0.42
8299,0.131,50Eye1CumKj9ErG6KQLtr2,1995 World Pipe Band Championships,https://api.spotify.com/v1/audio-analysis/0El40fdhQZIseLfkLgGmKD,6tjYTbjFEhPED8eRm41Az2,Strathclyde Police,0.254,1,239628,0.647,0.115,3,0.727,-17.402,1,0,https://p.scdn.co/mp3-preview/645219922b23a00c05f0ee7fc3a5d00874946ef9?cid=6d24f4609a484836999313e6e4f33db8,0El40fdhQZIseLfkLgGmKD,MSR: Miss Elspeth Campbell - The Ewe wi' the Crookit Horn - Mrs MacPherson of Inveran.,0.305,128.559,3,https://api.spotify.com/v1/tracks/0El40fdhQZIseLfkLgGmKD,11,0.294
8300,0.632,6Ya3b7H9RnSSHmhEIlwsbf,1995 Vine a la Festa,https://api.spotify.com/v1/audio-analysis/0TYGahGFijd4EnEScgh6Rp,0OVfimlbekXaMrP8IoCzHJ,Els Pets,0.653,1,319133,0.405,1.28e-06,9,0.994,-12.567,0,12,https://p.scdn.co/mp3-preview/b8371d3e635109dcbbd9ff13386f393147d70dbb?cid=6d24f4609a484836999313e6e4f33db8,0TYGahGFijd4EnEScgh6Rp,S'ha acabat,0.0355,126.331,4,https://api.spotify.com/v1/tracks/0TYGahGFijd4EnEScgh6Rp,20,0.383
8301,0.904,74JueTRn7fbNlzEjVRKiZw,Spirituál Kvintet Antologie 1960-1995,https://api.spotify.com/v1/audio-analysis/0ZXVoSG1M4lLflyWMpXW43,1q1wIf1NIwUMVpE8B2XDWD,Spiritual Kvintet,0.368,1,187067,0.109,0.0,9,0.0873,-18.138,1,1,https://p.scdn.co/mp3-preview/699e58fffef61728eb1f003cad5fc17a38b8333e?cid=6d24f4609a484836999313e6e4f33db8,0ZXVoSG1M4lLflyWMpXW43,Pocestný,0.036,85.445,3,https://api.spotify.com/v1/tracks/0ZXVoSG1M4lLflyWMpXW43,21,0.125
8302,0.0435,2tkBEXatnqG7LUUiydqd1u,Tony Eaton Anthology 1995-2007,https://api.spotify.com/v1/audio-analysis/0bxUCuo8PfGKAYjguy5fVT,28dQ7VfInPllHoSLsqpbCz,Tony Eaton,0.58,1,95333,0.478,0.0,8,0.0793,-2.667,1,0,https://p.scdn.co/mp3-preview/18b5386f6263d192d3c39c4d213c6a135cb6c8e6?cid=6d24f4609a484836999313e6e4f33db8,0bxUCuo8PfGKAYjguy5fVT,Saviour,0.0622,170.271,4,https://api.spotify.com/v1/tracks/0bxUCuo8PfGKAYjguy5fVT,22,0.761
8303,0.882,74JueTRn7fbNlzEjVRKiZw,Spirituál Kvintet Antologie 1960-1995,https://api.spotify.com/v1/audio-analysis/0rFeQ4ob2GcDN4FHR2rYBb,1q1wIf1NIwUMVpE8B2XDWD,Spiritual Kvintet,0.529,1,134440,0.288,0.0,4,0.0938,-14.068,0,2,https://p.scdn.co/mp3-preview/905b9561f773211c9cb788cf194c9d264711ac86?cid=6d24f4609a484836999313e6e4f33db8,0rFeQ4ob2GcDN4FHR2rYBb,Trudova Žena,0.03,174.595,3,https://api.spotify.com/v1/tracks/0rFeQ4ob2GcDN4FHR2rYBb,33,0.678
8304,0.0138,7chy6Bsm8IxP5LJ4LZJH37,The Best Of 1995 - 2003,https://api.spotify.com/v1/audio-analysis/13rHnT2fFUiMZcF119SRCY,7mU7GZdZcudkj1cF5RFoUO,Boris Novković,0.72,1,227413,0.714,3.78e-05,0,0.0596,-4.62,1,0,https://p.scdn.co/mp3-preview/7d4406f8aab09f235b2057c0ef4fd8bc7de4f73f?cid=6d24f4609a484836999313e6e4f33db8,13rHnT2fFUiMZcF119SRCY,Prodala Me Ti,0.029,104.012,4,https://api.spotify.com/v1/tracks/13rHnT2fFUiMZcF119SRCY,10,0.827
8305,0.903,7nOYIjlOHMmVqZeCmpb1BJ,Somerset Avenue Tracks (1992-1995),https://api.spotify.com/v1/audio-analysis/17UAzlsNqwhbSu1Zs4po63,7AiamoV760pPGGM5PbOC6X,µ-Ziq,0.586,1,427990,0.325,0.939,6,0.0737,-22.769,1,3,https://p.scdn.co/mp3-preview/4d7c9bf0a617e05cd66eb3f1754ea7a8ad39493b?cid=6d24f4609a484836999313e6e4f33db8,17UAzlsNqwhbSu1Zs4po63,Johnson's Q-Fab,0.0548,130.826,4,https://api.spotify.com/v1/tracks/17UAzlsNqwhbSu1Zs4po63,11,0.491
8306,0.457,2LQgk9Hxlj0f9lmMvTiEDu,#ATK4Life (1995-1998) [Non mixé],https://api.spotify.com/v1/audio-analysis/1CveQkc2QNlfk28BYTEjZk,"4nOixYyTN15ZSzPSna2Oah,67kbFQ2PLuI5iE4GKk3EJa","ATK,G High DJo",0.88,1,45576,0.481,4.37e-05,11,0.0896,-13.253,0,4,https://p.scdn.co/mp3-preview/183e00bed3af4a435aec3f10f219cb9b43b97420?cid=6d24f4609a484836999313e6e4f33db8,1CveQkc2QNlfk28BYTEjZk,Intro,0.431,95.001,4,https://api.spotify.com/v1/tracks/1CveQkc2QNlfk28BYTEjZk,1,0.731
8307,0.049,1XxmqCqLXqO9O2cOMHBNQs,London Connection (Compilation 1995-2004),https://api.spotify.com/v1/audio-analysis/1EmZsl90uNOjF8y58lYozb,5y65nQvIt9ABZ2Dkv5191h,Diane Tell,0.571,1,256373,0.628,0.000166,9,0.133,-6.287,1,0,https://p.scdn.co/mp3-preview/2c5061eab067291db4d64d8103a965932f7a6fb8?cid=6d24f4609a484836999313e6e4f33db8,1EmZsl90uNOjF8y58lYozb,La folie,0.0327,116.177,4,https://api.spotify.com/v1/tracks/1EmZsl90uNOjF8y58lYozb,7,0.153
8308,0.048,2PU1IJ3gQIEpO2BL8UHm2Z,Immolation & Ameliorations (1995-2005),https://api.spotify.com/v1/audio-analysis/1HGCj3elBwNCGF6LoYLJNd,5dk46jP8NmmQayaWV2ZqMz,Spencer P. Jones,0.251,1,349267,0.598,0.0118,2,0.202,-5.998,1,2,https://p.scdn.co/mp3-preview/6250d25deb59e2e3ffdefe02f31be86a6b2fd912?cid=6d24f4609a484836999313e6e4f33db8,1HGCj3elBwNCGF6LoYLJNd,New Age,0.0269,89.985,4,https://api.spotify.com/v1/tracks/1HGCj3elBwNCGF6LoYLJNd,5,0.249
8309,0.517,1TrpwciIq2FiLlvBjzxZiq,Månens Datter (1995 Sætre Danseteater),https://api.spotify.com/v1/audio-analysis/1OKeV7i7RscsG29agN53ti,"02dpa3ZcMj6OAn8JXXgkq2,445ZyOx8bR95YWpAFacWwW,3dJR98GQg6xCgC2MWtta4c","Signe Åsgard,Hanne Lunde,Lloyd Thorbjørnsen",0.792,1,154319,0.766,0.0,7,0.407,-10.007,1,0,https://p.scdn.co/mp3-preview/a72f58814b473ab860903fd513bdedff441fb450?cid=6d24f4609a484836999313e6e4f33db8,1OKeV7i7RscsG29agN53ti,Troféer,0.0733,119.8,4,https://api.spotify.com/v1/tracks/1OKeV7i7RscsG29agN53ti,5,0.926
8310,0.124,3cSFPTuY0ieLh3504bGpqW,Day of Confusion 1992-1995,https://api.spotify.com/v1/audio-analysis/1Z9TwuqAp3ou9oBhXwaAiL,4ozZBkGhRtcnTGkEktav6k,Eructation,0.231,1,275147,0.902,0.865,1,0.56,-14.218,0,0,https://p.scdn.co/mp3-preview/aa6e780bfcff8dae8e9465a641f4080467bf59e0?cid=6d24f4609a484836999313e6e4f33db8,1Z9TwuqAp3ou9oBhXwaAiL,Invincible Dream,0.0664,79.216,4,https://api.spotify.com/v1/tracks/1Z9TwuqAp3ou9oBhXwaAiL,10,0.377
8311,0.00261,3CCRfS6s5k1RtgKbzEEuTm,Uruguayan Death Metal since 1995,https://api.spotify.com/v1/audio-analysis/1jgd6ZykukJBrcpcqHPXuq,23H992agp8Qbcex0HMu7zy,Humanicide,0.202,1,203311,0.62,0.193,11,0.196,-16.937,1,0,https://p.scdn.co/mp3-preview/265d74018a40a8ce09fdd1fc5364f8e69fb71fb1?cid=6d24f4609a484836999313e6e4f33db8,1jgd6ZykukJBrcpcqHPXuq,Why? (Live),0.0823,151.427,4,https://api.spotify.com/v1/tracks/1jgd6ZykukJBrcpcqHPXuq,3,0.339
8312,0.0139,119M4KytOGbqy1tJgB32IK,90s Soul Classics 1995-1999,https://api.spotify.com/v1/audio-analysis/1zJZQEEMZTkJZwrmr1dR5v,3Dm7LtboNpBXP9FkhKacj8,Rob n Raz,0.74,1,248973,0.719,0.000258,1,0.339,-7.473,1,1,https://p.scdn.co/mp3-preview/3dd888d911c2ea2d6e07c5a3843640f7c40a3833?cid=6d24f4609a484836999313e6e4f33db8,1zJZQEEMZTkJZwrmr1dR5v,Take a Ride - Radio Edit,0.0479,98.08,4,https://api.spotify.com/v1/tracks/1zJZQEEMZTkJZwrmr1dR5v,15,0.504
8313,0.229,77W8HFSjRBK1ZAcF5Deizk,Chicago House Classics 1986-1995,https://api.spotify.com/v1/audio-analysis/224ZNoIjfW7BCfiGOHzOgu,6PPoJRT13YapJKNUnbQR2K,Adrienne Ferlita,0.653,1,336747,0.897,0.878,9,0.0935,-8.709,1,0,https://p.scdn.co/mp3-preview/44d38028bc4c433746dc54d68f1f453f2c52a545?cid=6d24f4609a484836999313e6e4f33db8,224ZNoIjfW7BCfiGOHzOgu,Space Ship Two (theme)(feat. dave amici),0.0299,125.039,4,https://api.spotify.com/v1/tracks/224ZNoIjfW7BCfiGOHzOgu,9,0.799
8314,0.981,7l7HwOvNYi4XyIBON6RRRw,Will Ogdon: Compositions 1995-1999,https://api.spotify.com/v1/audio-analysis/23A43yPslkhdtTfmjLLEak,7fCbIdlMTIvQC6GzD4Rshd,Philip Larson,0.149,1,89173,0.0352,0.0415,8,0.0885,-30.51,1,0,https://p.scdn.co/mp3-preview/d1e5d1668e65cf07ad4ca57c3b188abbf127f511?cid=6d24f4609a484836999313e6e4f33db8,23A43yPslkhdtTfmjLLEak,Three Moon Songs - A tiny Moon,0.0452,171.263,4,https://api.spotify.com/v1/tracks/23A43yPslkhdtTfmjLLEak,9,0.053
8315,0.665,5JIggiImUKuduWSOZnJoJm,Clonography 1985-1995 Vol.1,https://api.spotify.com/v1/audio-analysis/25vIKFchf2whvf9WjSW67n,6WgWnM6gahYFp51IaG5UHV,Deviant,0.669,1,75733,0.59,0.574,4,0.22,-14.088,1,0,https://p.scdn.co/mp3-preview/96e4830024aa36c6266ca2dcbb2cdbd1a5b2889d?cid=6d24f4609a484836999313e6e4f33db8,25vIKFchf2whvf9WjSW67n,Our Friend Neal,0.0332,103.871,4,https://api.spotify.com/v1/tracks/25vIKFchf2whvf9WjSW67n,3,0.907
8316,0.179,2LQgk9Hxlj0f9lmMvTiEDu,#ATK4Life (1995-1998) [Non mixé],https://api.spotify.com/v1/audio-analysis/281RdozouaSFYzz0myRk74,4nOixYyTN15ZSzPSna2Oah,ATK,0.712,1,164101,0.699,0.0,4,0.0989,-12.085,0,3,https://p.scdn.co/mp3-preview/d2b9746769c27448268fcb23f99488c70f9bcd08?cid=6d24f4609a484836999313e6e4f33db8,281RdozouaSFYzz0myRk74,Esprit speed,0.479,93.944,4,https://api.spotify.com/v1/tracks/281RdozouaSFYzz0myRk74,8,0.576
8317,0.026,50Eye1CumKj9ErG6KQLtr2,1995 World Pipe Band Championships,https://api.spotify.com/v1/audio-analysis/29zTj2MRX5RLCPH3IAgchJ,6tjYTbjFEhPED8eRm41Az2,Strathclyde Police,0.28,1,357865,0.596,0.0314,6,0.717,-17.671,1,0,https://p.scdn.co/mp3-preview/869b7868ce45467af46518ecb89d857601112f4b?cid=6d24f4609a484836999313e6e4f33db8,29zTj2MRX5RLCPH3IAgchJ,Selection: Lorimar - Laurie McKillop - Douglas West - The Lads of Mull - Keltan's Reel - Flora MacLeod of MacLeod - Leaving Barra - Donald Cameron's Powder Horn - The Old Woman's Dance - The Jaffa Club.,0.269,128.675,4,https://api.spotify.com/v1/tracks/29zTj2MRX5RLCPH3IAgchJ,10,0.322
8318,0.265,4o751QyOwx7PXp5lHy4tVB,1995 (Year Of The Independent),https://api.spotify.com/v1/audio-analysis/2Kl9NDgfGbjufARDTGkKAQ,"6HFtM4jYVBZt3dAWXqjvON,5tNV01qV2pVfMm5rQjzBuJ","Diezzle Don,Tha Govener",0.566,1,62613,0.281,0.0,1,0.255,-21.032,0,0,https://p.scdn.co/mp3-preview/9e5221dd7c85697b32e00ce994e764b2116b326d?cid=6d24f4609a484836999313e6e4f33db8,2Kl9NDgfGbjufARDTGkKAQ,Lock Up,0.489,96.09,4,https://api.spotify.com/v1/tracks/2Kl9NDgfGbjufARDTGkKAQ,17,0.744
8319,0.0104,2tkBEXatnqG7LUUiydqd1u,Tony Eaton Anthology 1995-2007,https://api.spotify.com/v1/audio-analysis/2Optb8kzywsyEu71uyDRKo,28dQ7VfInPllHoSLsqpbCz,Tony Eaton,0.649,1,243200,0.773,0.179,9,0.076,-1.308,1,0,https://p.scdn.co/mp3-preview/3f709a460eaa79ac2f4f5e9e4e6dc097be00cf40?cid=6d24f4609a484836999313e6e4f33db8,2Optb8kzywsyEu71uyDRKo,Sunday,0.0285,104.182,4,https://api.spotify.com/v1/tracks/2Optb8kzywsyEu71uyDRKo,3,0.36
8320,0.275,3cSFPTuY0ieLh3504bGpqW,Day of Confusion 1992-1995,https://api.spotify.com/v1/audio-analysis/2RDfwU3IfqN7tLQXaQGkYN,4ozZBkGhRtcnTGkEktav6k,Eructation,0.332,1,257573,0.907,0.774,8,0.375,-14.01,1,0,https://p.scdn.co/mp3-preview/708b67078111928efb5771350cc847470dc88ff4?cid=6d24f4609a484836999313e6e4f33db8,2RDfwU3IfqN7tLQXaQGkYN,Sworn in Blood,0.0413,139.741,4,https://api.spotify.com/v1/tracks/2RDfwU3IfqN7tLQXaQGkYN,7,0.154
8321,0.979,6vRjYvm99rLwOeaIT7Orld,Živá Píseň Strážnice 1946-1995,https://api.spotify.com/v1/audio-analysis/2RMUqNFG98lw4ZlHJVK7Np,4TkomBlkA4XJmQ0865MaJY,Jaromír Horák,0.489,1,107133,0.311,0.000622,3,0.729,-17.201,1,0,https://p.scdn.co/mp3-preview/1de3bb5d32b73b86467442653553fb7e50fdeee6?cid=6d24f4609a484836999313e6e4f33db8,2RMUqNFG98lw4ZlHJVK7Np,"Mladost, Ach Mladost - Live",0.182,185.156,3,https://api.spotify.com/v1/tracks/2RMUqNFG98lw4ZlHJVK7Np,10,0.655
8322,0.0325,1XxmqCqLXqO9O2cOMHBNQs,London Connection (Compilation 1995-2004),https://api.spotify.com/v1/audio-analysis/2TpzKEoWDKgoq8fIQ1txds,5y65nQvIt9ABZ2Dkv5191h,Diane Tell,0.592,1,243787,0.711,1.3e-05,7,0.324,-5.051,1,1,https://p.scdn.co/mp3-preview/cb6e764c1093832c3e788c07620129e669029b6e?cid=6d24f4609a484836999313e6e4f33db8,2TpzKEoWDKgoq8fIQ1txds,Oui mais,0.0295,86.041,4,https://api.spotify.com/v1/tracks/2TpzKEoWDKgoq8fIQ1txds,6,0.619
8323,0.857,2YbuY5A7cpxxjkMyazSPPx,"World Tour 1995, Vol. 1",https://api.spotify.com/v1/audio-analysis/2YSVh0ok96CFUoJARJeGUI,5vnjVmrQmd2hRFRqbhbkA6,Amma,0.317,1,323893,0.482,0.51,7,0.297,-12.369,0,0,https://p.scdn.co/mp3-preview/2e66abb1c45168fa7f338ef7bcce9f445843809a?cid=6d24f4609a484836999313e6e4f33db8,2YSVh0ok96CFUoJARJeGUI,Vrindavanathile Sakhimare,0.0407,133.566,4,https://api.spotify.com/v1/tracks/2YSVh0ok96CFUoJARJeGUI,7,0.497
8324,0.743,79PI8FWClXDu3uBHJ1nwyr,Ardından: Mozaik Külliyat 1983-1995,https://api.spotify.com/v1/audio-analysis/2cvZuO4WqaByl1PIXBbxG5,3wlsG664CvPGQj1C6kN7et,Mozaik,0.468,1,256267,0.455,0.832,2,0.11,-8.249,0,0,https://p.scdn.co/mp3-preview/8cc5cb811ddcebe0e2da3fda601e24fe37d0d957?cid=6d24f4609a484836999313e6e4f33db8,2cvZuO4WqaByl1PIXBbxG5,Hareket Etmeliyim,0.0318,143.623,4,https://api.spotify.com/v1/tracks/2cvZuO4WqaByl1PIXBbxG5,1,0.455
8325,0.677,0I3cxJlE9cVMyMOL5gMDwY,Uvertira: Best of 1995 - 2005,https://api.spotify.com/v1/audio-analysis/2d2o1GcfS8Usxnc1n61Gl4,1JbDmDlop4Pm4IyJhc22jt,Petar Grašo,0.342,1,185520,0.437,0.0,7,0.141,-7.738,0,7,https://p.scdn.co/mp3-preview/47f7f0b95c3c9916b8e01f84cd5705dbaa5c18ce?cid=6d24f4609a484836999313e6e4f33db8,2d2o1GcfS8Usxnc1n61Gl4,Idi,0.0303,139.479,4,https://api.spotify.com/v1/tracks/2d2o1GcfS8Usxnc1n61Gl4,9,0.209
